client_id,birthdate,state,gender
cx34978,1957-07-05,st15,cg2
cx22031,1978-05-21,st24,cg2
cx05109,1979-05-16,st01,cg2
cx34870,2000-04-10,st15,cg2
cx30124,1989-07-24,st25,cg1
cx08848,1998-08-30,st15,cg2
cx12912,1997-05-30,st25,cg1
cx30710,1986-11-17,st09,cg1
cx17854,1968-08-25,st15,cg2
cx23710,1974-01-28,st13,cg2
cx19345,1996-03-16,st15,cg2
cx07311,1998-04-14,st15,cg1
cx14025,1985-01-03,st26,cg2
cx09598,1987-04-01,st15,cg1
cx35307,1992-02-01,st03,cg2
cx34247,1985-06-18,st12,cg2
cx31913,1965-04-01,st15,cg1
cx28493,1988-07-09,st15,cg2
cx29772,1975-12-17,st22,cg2
cx34440,1989-06-16,st25,cg2
cx17254,1959-03-01,st15,cg2
cx09140,1963-10-28,st25,cg2
cx13451,1972-12-30,st15,cg1
cx01886,1994-12-23,st15,cg1
cx30003,1998-11-03,st15,cg1
cx20708,1990-08-09,st01,cg2
cx31149,1997-08-24,st09,cg2
cx27929,1993-07-03,st25,cg2
cx09426,1990-12-25,st01,cg2
cx07850,1997-04-16,st15,cg1
cx26426,1986-02-26,st24,cg2
cx15670,1968-08-13,st25,cg2
cx25026,1990-09-12,st01,cg2
cx02512,1981-08-20,st24,cg2
cx03622,1989-10-08,st21,cg2
cx10083,1983-11-25,st25,cg2
cx02487,1985-04-07,st25,cg2
cx03228,1982-11-28,st22,cg1
cx28610,1991-04-19,st15,cg2
cx04393,1990-09-10,st21,cg2
cx37587,1980-11-08,st25,cg2
cx30966,1991-07-28,st01,cg2
cx23978,1993-05-14,st03,cg2
cx22687,1989-05-22,st15,cg2
cx38629,1996-01-29,st16,cg1
cx34307,1965-12-10,st15,cg2
cx36655,1984-05-21,st18,cg1
cx07321,1964-05-01,st08,cg1
cx30685,1998-10-06,st25,cg2
cx14143,1995-01-17,st15,cg2
cx23130,1995-11-02,st09,cg2
cx07613,1978-04-08,st24,cg1
cx27716,1939-06-16,st15,cg1
cx33771,1991-07-01,st16,cg2
cx30850,1977-06-20,st15,cg1
cx21670,1992-06-13,st09,cg1
cx13637,1989-06-02,st21,cg1
cx23468,1983-12-26,st24,cg2
cx00584,1981-02-10,st22,cg1
cx28364,1991-03-10,st15,cg2
cx19734,1960-10-31,st15,cg2
cx28106,1991-08-04,st04,cg2
cx09174,1996-04-10,st15,cg1
cx27941,1989-09-16,st04,cg1
cx29389,1981-06-30,st24,cg2
cx13807,1997-06-16,st21,cg1
cx06943,1971-12-14,st01,cg1
cx02171,1982-02-19,st21,cg2
cx32648,1984-10-05,st15,cg2
cx13825,1988-02-15,st15,cg1
cx26383,1986-04-25,st15,cg2
cx01703,1965-05-16,st01,cg1
cx32033,1961-07-20,st18,cg2
cx34917,1981-10-08,st21,cg1
cx07728,1980-08-17,st16,cg2
cx15330,1972-07-25,st04,cg1
cx13321,1993-10-12,st21,cg1
cx07063,1989-06-19,st15,cg1
cx27863,1966-09-29,st24,cg2
cx01647,1967-03-19,st15,cg2
cx01491,1970-11-19,st04,cg2
cx32249,1990-11-08,st25,cg1
cx10442,1988-04-17,st04,cg2
cx06844,1988-07-26,st15,cg2
cx10814,1973-06-15,st22,cg1
cx00371,1998-08-25,st17,cg2
cx21377,1942-07-29,st15,cg2
cx05685,1984-11-07,st21,cg2
cx18523,1978-07-28,st22,cg2
cx12664,1974-04-10,st24,cg1
cx31426,1966-07-04,st04,cg1
cx31901,1995-07-25,st21,cg1
cx20865,1986-12-10,st16,cg1
cx20318,1980-07-20,st22,cg2
cx22959,1996-06-29,st08,cg2
cx04812,1991-03-04,st15,cg2
cx22506,1964-07-08,st22,cg1
cx13878,1997-11-27,st15,cg2
cx11761,1998-09-24,st25,cg2
cx37144,1988-08-07,st21,cg1
cx31914,1977-05-03,st01,cg1
cx36961,1983-04-22,st15,cg2
cx03004,1985-01-04,st05,cg2
cx05390,1981-10-23,st15,cg1
cx17174,1997-04-15,st09,cg2
cx02197,1993-11-14,st04,cg2
cx29482,1964-02-20,st15,cg2
cx35669,1986-10-27,st15,cg1
cx09259,1971-09-25,st25,cg1
cx13734,1992-06-27,st21,cg1
cx25180,1990-11-10,st25,cg2
cx29483,1992-12-31,st15,cg1
cx03302,1991-02-18,st15,cg1
cx28856,1995-08-16,st15,cg1
cx32959,1987-01-11,st16,cg1
cx34266,1983-11-03,st16,cg2
cx19649,1997-08-18,st15,cg1
cx14512,1975-11-08,st01,cg2
cx38356,2001-11-27,st25,cg1
cx10630,1990-07-19,st01,cg2
cx36899,1997-03-04,st03,cg2
cx08941,1949-04-29,st21,cg1
cx15308,1988-04-29,st01,cg2
cx04312,1991-01-18,st24,cg1
cx14692,1994-05-13,st21,cg2
cx03413,1980-05-31,st16,cg2
cx02987,1972-08-27,st16,cg2
cx12765,1993-09-19,st01,cg1
cx27967,1993-06-13,st21,cg1
cx33473,1995-09-24,st01,cg2
cx12665,1990-12-20,st16,cg2
cx08781,1985-05-27,st04,cg1
cx37895,1980-03-13,st03,cg1
cx12242,1991-12-25,st15,cg1
cx19658,1994-02-17,st05,cg2
cx30609,1988-12-01,st13,cg2
cx07234,1978-07-01,st26,cg2
cx14689,1944-07-13,st22,cg1
cx12920,1988-08-15,st21,cg1
cx01070,1989-05-12,st01,cg2
cx22996,1965-01-27,st15,cg1
cx29172,1985-04-29,st16,cg1
cx26109,1987-03-02,st25,cg2
cx32415,1994-05-06,st15,cg2
cx29147,1984-12-23,st16,cg2
cx31053,1998-11-01,st15,cg2
cx35450,1992-12-14,st04,cg2
cx13645,1992-11-10,st15,cg1
cx22977,1997-10-03,st25,cg1
cx25057,1981-05-03,st25,cg1
cx35845,1991-01-09,st26,cg2
cx20230,1959-10-13,st26,cg1
cx20193,1970-06-20,st25,cg1
cx36506,1996-11-21,st15,cg1
cx01722,1977-10-30,st24,cg2
cx37624,1996-01-11,st15,cg1
cx06373,1960-03-05,st16,cg1
cx09639,1997-03-07,st04,cg1
cx31536,1984-12-15,st22,cg1
cx25282,1984-12-27,st04,cg1
cx10087,1977-06-26,st15,cg1
cx26146,1993-08-03,st21,cg2
cx25959,1991-09-13,st25,cg1
cx22402,1956-10-15,st16,cg2
cx31490,1999-12-27,st15,cg2
cx12107,1977-05-05,st16,cg1
cx05410,1972-04-21,st22,cg1
cx07521,1987-06-24,st15,cg2
cx18661,1992-12-23,st15,cg2
cx03292,1962-09-11,st08,cg1
cx18148,1994-09-17,st15,cg2
cx19255,1996-01-05,st24,cg1
cx32981,1968-10-18,st16,cg1
cx37889,1998-08-13,st15,cg2
cx13232,1985-01-01,st22,cg1
cx36502,1992-08-11,st01,cg1
cx14540,1947-08-05,st15,cg1
cx28392,1991-11-30,st16,cg1
cx08459,1998-06-10,st21,cg1
cx01727,1994-09-09,st26,cg2
cx10285,1991-08-24,st24,cg1
cx33018,1982-07-19,st25,cg1
cx34714,1989-08-28,st25,cg1
cx28433,1991-09-24,st04,cg1
cx28830,1981-08-09,st16,cg2
cx23764,1987-05-25,st22,cg1
cx16007,1978-11-29,st26,cg1
cx28206,1994-12-09,st23,cg2
cx06462,1972-09-27,st16,cg2
cx02836,1996-11-09,st22,cg1
cx10132,1997-03-18,st04,cg1
cx20662,1989-08-25,st02,cg1
cx35723,1994-04-04,st15,cg2
cx04614,1967-09-19,st04,cg2
cx17359,1990-11-17,st15,cg1
cx08594,1980-06-27,st15,cg2
cx37594,1982-11-28,st16,cg1
cx20394,1951-11-28,st15,cg2
cx22607,1973-05-02,st15,cg2
cx23140,1969-04-26,st26,cg2
cx11768,1991-10-16,st08,cg1
cx18808,1998-09-07,st15,cg2
cx15891,1992-01-02,st25,cg2
cx17616,1977-08-01,st23,cg1
cx23933,1977-02-05,st15,cg1
cx17194,1998-08-12,st15,cg1
cx32090,1982-05-20,st15,cg2
cx09895,1989-06-12,st11,cg1
cx08614,1957-02-20,st01,cg1
cx24675,1991-10-18,st15,cg2
cx37245,1994-11-30,st09,cg2
cx20843,1997-04-26,st25,cg2
cx32487,1984-09-28,st21,cg1
cx35233,1994-02-19,st26,cg1
cx28616,1980-08-06,st01,cg1
cx17953,1975-04-04,st26,cg2
cx17128,1994-04-10,st25,cg2
cx08415,1992-08-14,st15,cg2
cx08818,1997-06-21,st03,cg2
cx27039,1992-09-16,st15,cg1
cx06285,1957-11-17,st25,cg2
cx12642,1991-07-21,st04,cg2
cx26337,1946-10-22,st16,cg2
cx29380,1966-03-03,st24,cg1
cx35038,1962-09-17,st08,cg1
cx11043,1992-08-16,st04,cg2
cx15352,1957-07-12,st16,cg1
cx36275,1988-06-17,st23,cg2
cx03623,1982-05-17,st11,cg2
cx31345,1972-01-07,st17,cg1
cx02243,1985-02-10,st04,cg2
cx35341,1986-09-06,st15,cg1
cx34275,1989-02-23,st16,cg2
cx16449,1968-10-10,st25,cg2
cx21701,1993-04-16,st09,cg1
cx10684,1954-01-02,st15,cg2
cx03233,1970-12-25,st21,cg2
cx18303,1995-07-03,st24,cg1
cx34209,1987-01-15,st15,cg1
cx28907,1980-05-02,st16,cg2
cx08344,1940-05-15,st16,cg2
cx02990,1985-02-05,st22,cg1
cx32889,1987-02-27,st01,cg2
cx08894,1995-06-14,st04,cg2
cx38747,1998-12-07,st01,cg1
cx11860,1971-08-09,st15,cg1
cx11134,1964-05-08,st15,cg1
cx17133,1981-06-18,st01,cg1
cx29295,1985-05-14,st16,cg2
cx30410,1999-02-08,st25,cg2
cx24322,1996-01-19,st15,cg1
cx03294,1990-02-15,st09,cg1
cx11485,1994-06-04,st25,cg2
cx14248,1983-09-12,st01,cg2
cx28470,1985-06-07,st22,cg2
cx15052,1991-05-25,st15,cg1
cx21936,1985-07-01,st22,cg1
cx05579,1989-12-17,st15,cg1
cx05989,1980-07-08,st16,cg2
cx38304,1988-06-29,st25,cg2
cx25936,1998-10-14,st26,cg2
cx08527,1994-06-28,st15,cg2
cx04912,1975-08-25,st24,cg1
cx16594,1992-05-24,st22,cg1
cx09331,1960-02-17,st18,cg2
cx38744,1992-02-22,st18,cg2
cx04499,1954-09-21,st04,cg2
cx09506,1996-09-14,st08,cg1
cx32992,1995-05-30,st21,cg2
cx09064,1981-06-14,st01,cg1
cx09811,1989-06-16,st01,cg2
cx37770,1991-07-31,st25,cg1
cx11908,1977-09-02,st25,cg2
cx14183,1978-07-07,st25,cg1
cx21945,1992-10-22,st15,cg1
cx04783,1994-01-11,st04,cg2
cx30783,1995-02-23,st25,cg1
cx19559,1966-12-15,st21,cg2
cx31048,1985-11-09,st15,cg1
cx34650,1981-06-18,st25,cg1
cx36890,1996-05-30,st15,cg1
cx03794,1995-11-28,st15,cg2
cx35170,1992-10-05,st21,cg2
cx26507,1987-07-16,st01,cg2
cx36507,1963-12-07,st15,cg1
cx25334,1962-05-04,st16,cg1
cx03286,1982-10-09,st25,cg1
cx09167,1993-03-12,st16,cg1
cx32948,1992-10-19,st24,cg2
cx17807,1965-07-18,st08,cg1
cx38811,1998-05-17,st21,cg2
cx29284,1976-06-23,st15,cg1
cx01542,1988-09-29,st15,cg2
cx31597,1965-12-29,st04,cg1
cx27179,1992-08-31,st25,cg2
cx23496,1989-08-07,st21,cg1
cx26568,1980-03-06,st04,cg1
cx22508,1980-07-03,st12,cg2
cx13461,1976-06-11,st16,cg1
cx25615,1996-10-02,st08,cg1
cx30108,1940-04-24,st09,cg2
cx32947,1947-10-19,st24,cg2
cx00059,1981-05-07,st15,cg2
cx20247,1983-02-05,st15,cg2
cx03436,1987-11-06,st09,cg2
cx28175,1992-06-15,st15,cg2
cx21470,1975-02-20,st15,cg2
cx33827,1994-03-18,st15,cg2
cx10175,1994-03-15,st24,cg2
cx22755,1991-06-08,st16,cg2
cx24713,1986-01-18,st03,cg1
cx26394,1951-01-22,st16,cg1
cx20334,1999-05-10,st16,cg2
cx12123,1993-05-30,st25,cg2
cx27392,1994-08-31,st15,cg1
cx21471,1973-09-22,st25,cg1
cx23342,1986-05-24,st18,cg2
cx10703,1983-04-28,st04,cg1
cx02861,1978-04-06,st18,cg2
cx24119,1968-06-15,st15,cg2
cx04925,1984-12-18,st14,cg2
cx04056,1998-05-09,st15,cg2
cx11954,1996-12-19,st15,cg1
cx32534,1958-08-02,st08,cg2
cx34784,1986-07-19,st25,cg2
cx24291,1981-10-09,st06,cg1
cx38182,1948-11-24,st15,cg1
cx09981,1999-04-02,st21,cg1
cx00596,1979-05-11,st11,cg1
cx38145,1984-01-04,st24,cg1
cx08805,1980-10-13,st08,cg1
cx09187,1960-01-01,st25,cg1
cx07831,1996-01-18,st22,cg1
cx05560,1994-05-27,st01,cg1
cx11028,1959-03-07,st08,cg1
cx27022,1963-06-30,st15,cg2
cx27627,1971-05-15,st25,cg1
cx31502,1976-06-16,st15,cg1
cx15093,1989-06-03,st04,cg2
cx25104,1983-10-04,st01,cg1
cx13266,1987-11-01,st15,cg1
cx19786,1966-02-13,st15,cg2
cx07493,1976-01-29,st24,cg2
cx10930,1980-01-22,st25,cg1
cx08170,1986-09-18,st25,cg2
cx24429,1980-04-23,st08,cg1
cx23245,1999-03-06,st25,cg1
cx07028,1985-07-05,st15,cg2
cx13810,1987-08-25,st15,cg2
cx38125,1994-03-23,st02,cg2
cx11368,1988-12-03,st15,cg1
cx16252,1990-06-17,st15,cg2
cx23215,1998-07-04,st15,cg1
cx04793,1994-04-25,st21,cg1
cx37993,1973-05-22,st21,cg2
cx12172,1981-03-24,st15,cg1
cx16397,1961-06-27,st15,cg2
cx00454,1981-08-23,st09,cg1
cx09242,1984-01-11,st16,cg2
cx19360,1987-08-14,st15,cg2
cx03458,1964-05-04,st26,cg1
cx00941,1976-06-01,st21,cg1
cx23554,1981-01-05,st24,cg1
cx29826,1992-09-01,st21,cg2
cx08124,1992-11-17,st22,cg2
cx06364,1986-05-05,st25,cg1
cx03678,1954-04-29,st15,cg1
cx30043,1983-08-21,st15,cg1
cx34057,1996-04-25,st16,cg1
cx17493,1995-11-21,st04,cg2
cx16777,1982-03-10,st15,cg2
cx33778,1989-10-02,st15,cg1
cx01041,1987-09-23,st04,cg2
cx24932,1998-09-21,st04,cg2
cx16940,1980-10-27,st08,cg1
cx29845,1957-02-20,st21,cg1
cx07767,1957-02-15,st08,cg2
cx15683,1979-06-02,st25,cg1
cx15664,1958-12-21,st15,cg1
cx07962,1985-03-22,st15,cg1
cx29506,1980-03-22,st15,cg1
cx35862,1990-09-30,st16,cg1
cx38039,1989-09-26,st11,cg2
cx33353,1979-08-07,st04,cg2
cx22176,1997-01-14,st15,cg2
cx05840,1990-01-29,st25,cg1
cx14832,1968-04-02,st25,cg1
cx00029,1999-04-27,st16,cg2
cx34640,1981-12-07,st15,cg1
cx27383,1962-10-04,st15,cg2
cx11078,1991-07-03,st25,cg2
cx10872,1973-07-07,st23,cg1
cx01210,1983-08-04,st25,cg2
cx03124,1977-01-07,st22,cg1
cx38359,1982-10-17,st25,cg1
cx36167,1976-06-04,st11,cg2
cx13013,1968-01-19,st09,cg1
cx37969,1963-05-03,st15,cg1
cx36923,1992-10-08,st16,cg1
cx34945,1970-03-07,st04,cg2
cx06214,1981-11-23,st15,cg2
cx19642,1982-07-11,st25,cg2
cx17480,1965-06-12,st25,cg2
cx21138,1986-05-12,st13,cg2
cx17062,1967-06-25,st15,cg1
cx06695,1985-06-13,st16,cg2
cx11981,1993-08-09,st09,cg1
cx03216,1994-09-19,st04,cg1
cx09970,1975-12-02,st23,cg2
cx11676,1996-06-16,st15,cg1
cx33513,1996-08-20,st25,cg1
cx04620,1972-10-12,st13,cg2
cx24531,1995-01-31,st22,cg1
cx07969,1990-09-29,st22,cg2
cx24252,1985-05-16,st25,cg2
cx17086,1995-08-02,st08,cg1
cx34087,1988-01-02,st16,cg1
cx06863,1967-02-09,st22,cg1
cx09480,1953-01-23,st04,cg1
cx18813,1981-03-20,st23,cg2
cx20735,1954-05-15,st08,cg1
cx02014,1989-05-07,st15,cg2
cx00948,1968-05-10,st15,cg1
cx33600,1974-07-21,st22,cg1
cx19090,1990-07-27,st25,cg1
cx09700,1984-06-11,st22,cg1
cx10956,1979-04-07,st18,cg2
cx26812,1999-08-07,st02,cg1
cx21702,1989-03-11,st04,cg1
cx16697,1953-08-17,st15,cg1
cx00886,1975-01-18,st25,cg1
cx11335,1979-03-15,st21,cg1
cx00768,1960-05-20,st23,cg2
cx32082,1994-06-02,st17,cg2
cx28703,1989-08-25,st15,cg1
cx00809,1965-11-27,st16,cg2
cx24310,1976-12-20,st11,cg1
cx25993,1971-10-11,st01,cg1
cx05420,1993-04-20,st24,cg2
cx29102,1968-01-15,st15,cg1
cx12674,1975-09-18,st15,cg1
cx31363,1985-05-29,st03,cg2
cx23177,1983-12-16,st15,cg2
cx15734,1995-02-03,st02,cg2
cx07266,1939-04-16,st25,cg2
cx29484,1970-09-19,st13,cg1
cx20261,1981-03-03,st05,cg1
cx04208,1996-09-08,st09,cg2
cx26132,1950-10-30,st21,cg2
cx14034,1981-08-03,st16,cg2
cx26499,1991-12-18,st03,cg2
cx25870,1995-04-26,st23,cg1
cx00720,1952-09-07,st09,cg1
cx04017,1982-08-06,st21,cg1
cx13042,1961-03-22,st09,cg2
cx21112,1998-03-16,st15,cg2
cx02510,1985-07-27,st15,cg2
cx07282,1960-03-11,st16,cg2
cx29601,1958-08-21,st08,cg2
cx29765,1964-03-19,st04,cg2
cx03146,1980-08-20,st15,cg2
cx17514,1977-01-18,st16,cg1
cx27985,1975-08-08,st16,cg2
cx24311,1994-07-09,st21,cg1
cx24846,1997-03-19,st04,cg2
cx06074,1983-10-31,st13,cg1
cx33667,1976-09-22,st24,cg2
cx23089,1943-09-09,st11,cg2
cx29457,1973-08-08,st01,cg1
cx01621,1957-03-18,st02,cg1
cx08794,1981-05-31,st22,cg1
cx14375,1996-10-24,st25,cg1
cx01045,1990-06-23,st13,cg1
cx05010,1976-03-30,st04,cg1
cx24233,1988-05-01,st12,cg2
cx07634,1997-06-26,st01,cg1
cx10932,1964-08-23,st17,cg2
cx26692,1989-12-10,st09,cg1
cx30052,1968-04-13,st09,cg2
cx05492,1999-06-25,st16,cg1
cx35537,1954-05-17,st15,cg2
cx20184,1993-06-27,st11,cg1
cx11798,1992-12-11,st24,cg1
cx33022,1985-11-19,st04,cg1
cx01601,1993-04-01,st21,cg2
cx35301,1988-11-13,st04,cg1
cx18468,1955-05-25,st15,cg2
cx00547,1964-01-10,st01,cg1
cx25252,1991-06-07,st15,cg1
cx10738,1986-09-30,st16,cg2
cx18052,1976-02-25,st16,cg2
cx18593,1960-04-07,st15,cg2
cx30727,1990-03-20,st15,cg2
cx20172,1987-09-27,st11,cg2
cx38263,1986-02-15,st21,cg1
cx15575,1988-11-20,st15,cg1
cx38292,1992-08-27,st16,cg1
cx33758,1988-12-01,st03,cg1
cx09319,1977-09-22,st15,cg1
cx37113,1992-11-13,st22,cg2
cx28787,1970-09-08,st15,cg2
cx27329,1995-09-28,st25,cg1
cx15567,1976-12-07,st15,cg2
cx30963,1993-05-26,st18,cg2
cx02064,1989-02-20,st15,cg1
cx09547,1980-07-21,st25,cg2
cx23351,1983-04-11,st25,cg1
cx04142,1991-06-15,st04,cg1
cx34848,1995-05-11,st21,cg1
cx17620,1981-12-01,st21,cg1
cx21016,1994-08-19,st25,cg2
cx00805,1990-04-09,st25,cg1
cx03671,1975-08-04,st02,cg1
cx31226,1995-12-15,st15,cg2
cx13437,1994-01-06,st26,cg1
cx11690,1998-08-10,st15,cg1
cx38460,1972-12-06,st13,cg1
cx06698,1991-10-08,st25,cg1
cx37494,1995-09-19,st16,cg2
cx10465,1970-06-06,st02,cg2
cx30734,1995-04-15,st22,cg1
cx04774,1986-08-15,st26,cg1
cx06576,1991-06-23,st16,cg1
cx30493,1983-10-18,st04,cg1
cx16989,1963-07-23,st15,cg1
cx11566,1973-07-03,st24,cg1
cx02312,1991-09-27,st26,cg1
cx29686,1998-12-28,st01,cg2
cx08678,1997-01-21,st15,cg1
cx12917,1998-10-07,st15,cg2
cx14010,1981-03-07,st21,cg1
cx16533,1988-03-18,st25,cg1
cx09080,1986-07-19,st16,cg1
cx23184,2000-10-02,st16,cg1
cx20751,1978-12-20,st21,cg1
cx15621,1992-09-07,st22,cg2
cx02284,1973-08-06,st23,cg1
cx28037,1947-08-18,st04,cg2
cx32501,1999-10-10,st21,cg2
cx19440,1996-12-03,st25,cg2
cx26709,1997-02-18,st15,cg2
cx16886,1990-01-01,st13,cg2
cx15012,1976-01-21,st26,cg2
cx15775,1964-03-29,st16,cg1
cx02825,1965-07-27,st13,cg2
cx29164,1960-12-29,st25,cg1
cx36288,1997-02-08,st01,cg2
cx02945,1997-03-03,st15,cg2
cx10911,1997-02-15,st04,cg1
cx34391,1971-08-15,st11,cg1
cx14017,1994-11-17,st03,cg2
cx26747,1956-08-04,st15,cg1
cx34115,1993-06-15,st15,cg2
cx31323,1969-03-04,st21,cg1
cx24103,1997-02-23,st15,cg1
cx02420,1993-09-11,st04,cg2
cx06208,1991-10-22,st08,cg2
cx37602,1973-12-28,st15,cg2
cx33854,1981-04-27,st24,cg1
cx01018,1991-04-28,st26,cg2
cx28854,1975-12-01,st21,cg2
cx23021,1994-08-30,st16,cg2
cx36535,1981-07-17,st15,cg1
cx15995,1985-04-01,st09,cg1
cx38496,1982-04-28,st22,cg1
cx12019,1980-11-30,st15,cg1
cx14709,1980-02-02,st24,cg1
cx27623,1985-07-14,st15,cg1
cx31089,1970-08-22,st25,cg1
cx24153,1988-03-02,st15,cg1
cx27335,1991-08-17,st04,cg1
cx34997,1995-12-08,st15,cg2
cx34259,1970-11-22,st21,cg2
cx10687,1999-03-27,st15,cg1
cx34968,1996-01-15,st25,cg2
cx07747,1983-10-24,st18,cg1
cx03946,1999-03-12,st21,cg2
cx02165,1967-11-05,st15,cg2
cx04355,1986-02-11,st25,cg2
cx20342,1997-09-27,st15,cg1
cx31801,1992-05-26,st25,cg1
cx22881,1965-02-27,st15,cg1
cx01549,1984-02-13,st16,cg2
cx35934,1997-10-02,st25,cg2
cx28263,1974-01-18,st26,cg2
cx09583,1975-02-15,st26,cg1
cx10714,1987-09-10,st15,cg1
cx35502,1992-06-27,st25,cg1
cx18409,1977-11-17,st26,cg2
cx23148,1985-12-30,st25,cg2
cx26948,1960-10-27,st08,cg1
cx03588,1995-01-09,st03,cg1
cx10963,1989-08-29,st11,cg2
cx13005,1981-07-11,st16,cg1
cx16709,1995-06-11,st01,cg1
cx24275,1987-06-06,st25,cg1
cx16006,1985-06-05,st24,cg2
cx36766,1989-06-07,st21,cg2
cx08178,1978-02-09,st15,cg1
cx12602,1984-07-26,st22,cg2
cx14458,1997-01-27,st16,cg1
cx27434,1989-06-15,st24,cg1
cx14954,1992-05-28,st25,cg2
cx30937,1996-07-20,st16,cg1
cx19868,1996-04-03,st25,cg1
cx37853,1986-11-14,st25,cg1
cx14267,1998-03-25,st15,cg2
cx16379,1986-07-16,st18,cg1
cx02940,1985-07-07,st15,cg1
cx22907,1983-05-26,st25,cg2
cx10673,1990-02-07,st26,cg1
cx27913,1964-09-03,st22,cg1
cx21121,1987-01-28,st08,cg2
cx28363,1996-12-02,st26,cg1
cx24519,1986-12-03,st04,cg1
cx15124,1989-11-28,st08,cg2
cx15959,1995-05-18,st15,cg1
cx22487,1997-05-14,st04,cg2
cx33864,1970-02-20,st24,cg1
cx12927,1997-03-18,st21,cg2
cx08033,1985-09-04,st21,cg2
cx28691,1978-10-14,st15,cg1
cx37209,1990-05-24,st15,cg2
cx18197,1977-10-04,st15,cg2
cx10726,1997-05-13,st25,cg2
cx21396,1980-05-16,st15,cg2
cx36182,1997-12-15,st02,cg2
cx03627,1992-03-02,st15,cg1
cx36109,1978-11-05,st04,cg1
cx01169,1998-10-25,st15,cg1
cx13440,1997-02-24,st01,cg1
cx08155,1988-08-03,st01,cg1
cx13834,1971-09-11,st13,cg1
cx15156,1994-12-21,st15,cg1
cx35886,1981-07-16,st02,cg1
cx03318,1999-04-11,st15,cg1
cx12119,1996-11-10,st15,cg2
cx23596,1999-03-11,st21,cg2
cx18232,1997-02-08,st04,cg2
cx17719,1999-06-07,st15,cg2
cx31100,1978-03-01,st23,cg1
cx25651,1961-07-17,st15,cg1
cx36736,1984-01-05,st13,cg1
cx21674,1979-04-05,st02,cg2
cx28334,1993-08-06,st15,cg2
cx19178,1974-07-02,st16,cg1
cx27711,1974-01-30,st04,cg1
cx05630,1959-12-28,st22,cg2
cx35250,1994-01-20,st02,cg1
cx19404,1996-09-23,st04,cg2
cx29476,1980-09-30,st04,cg1
cx33892,1986-09-14,st21,cg1
cx20787,1981-01-24,st15,cg1
cx19557,1955-07-25,st04,cg1
cx07243,1974-08-17,st18,cg1
cx19050,1982-05-16,st04,cg2
cx19188,1989-01-03,st12,cg2
cx24832,1994-01-31,st25,cg1
cx30298,1989-02-21,st22,cg1
cx32153,1999-09-24,st25,cg1
cx31391,1980-09-20,st26,cg2
cx17393,1978-06-18,st15,cg2
cx17144,1986-04-18,st15,cg2
cx34829,1987-05-28,st15,cg2
cx03045,1981-02-12,st24,cg2
cx24905,1973-08-06,st15,cg2
cx21692,1956-08-01,st04,cg2
cx13570,1953-12-25,st15,cg2
cx11222,1952-09-11,st15,cg2
cx03327,1971-03-04,st25,cg1
cx11674,1978-10-13,st15,cg2
cx34648,1967-11-17,st04,cg1
cx02881,1997-06-20,st04,cg2
cx22224,1997-03-23,st13,cg2
cx32019,1977-09-21,st21,cg1
cx11155,1958-04-01,st15,cg2
cx27690,1999-07-02,st21,cg2
cx16196,1961-11-30,st02,cg2
cx31626,1979-05-12,st26,cg1
cx31407,1982-08-25,st22,cg1
cx36104,1986-08-07,st15,cg2
cx37723,1989-10-01,st22,cg2
cx00756,1988-06-16,st25,cg1
cx02780,1977-07-21,st22,cg1
cx16454,1949-02-12,st15,cg1
cx15048,1980-05-25,st03,cg2
cx15735,1984-02-17,st25,cg1
cx12374,1989-01-17,st15,cg2
cx30252,1948-10-10,st15,cg1
cx30936,1971-05-27,st15,cg1
cx27303,1994-07-27,st22,cg2
cx01546,1995-03-03,st24,cg2
cx00740,1992-01-29,st03,cg1
cx01675,1999-03-21,st11,cg1
cx35143,1979-10-22,st25,cg1
cx21585,1981-12-06,st15,cg1
cx36946,1980-09-01,st01,cg2
cx28886,1986-03-19,st25,cg2
cx08739,1980-05-26,st26,cg1
cx01173,1990-03-08,st15,cg1
cx12666,1966-06-06,st25,cg2
cx17200,1986-08-04,st15,cg1
cx24814,1982-01-19,st21,cg2
cx07490,1953-07-05,st15,cg1
cx15628,1986-05-26,st22,cg1
cx29879,1979-09-18,st22,cg2
cx01300,1990-08-24,st04,cg1
cx06448,1968-05-10,st15,cg1
cx27370,1995-11-19,st15,cg1
cx26328,1981-01-31,st22,cg1
cx15117,1997-04-26,st26,cg1
cx33984,1985-12-31,st22,cg1
cx37845,1977-08-26,st22,cg2
cx27719,1992-04-24,st16,cg1
cx11398,1987-12-20,st01,cg2
cx09262,1993-03-18,st11,cg1
cx35882,1997-08-07,st15,cg1
cx30700,1997-05-03,st16,cg1
cx00154,1988-12-28,st01,cg1
cx14874,1997-07-12,st16,cg2
cx32925,1987-03-29,st25,cg1
cx13394,1963-10-25,st21,cg1
cx25162,1960-03-12,st25,cg1
cx35470,1970-11-05,st21,cg1
cx18123,1990-03-11,st01,cg2
cx15697,1985-05-07,st12,cg2
cx04824,1984-02-06,st21,cg1
cx15480,1995-02-07,st04,cg2
cx19573,1991-02-02,st15,cg2
cx02122,1997-04-29,st25,cg2
cx16150,1996-11-07,st15,cg2
cx38455,1993-11-16,st25,cg2
cx16668,1988-06-07,st18,cg2
cx38521,1979-07-30,st15,cg1
cx10314,1990-01-15,st23,cg1
cx17588,1985-06-16,st15,cg1
