product_id,category_lv0,category_lv1,category_lv2,category_lv3,category_lv4
px08781,mk06,mk06:020,mk06:020:173,mk06:020:173:103,mk06:020:173:103:09853
px02404,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:08211
px10322,mk06,mk06:020,mk06:020:173,mk06:020:173:103,mk06:020:173:103:09853
px03999,mk06,mk06:020,mk06:020:012,mk06:020:012:103,mk06:020:012:103:00810
px11804,mk06,mk06:020,mk06:020:012,mk06:020:012:103,mk06:020:012:103:00810
px03742,mk05,mk05:072,mk05:072:122,mk05:072:122:182,mk05:072:122:182:02569
px11672,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:07809
px02720,mk05,mk05:072,mk05:072:149,mk05:072:149:182,mk05:072:149:182:08211
px11646,mk35,mk35:072,mk35:072:151,mk35:072:151:182,mk35:072:151:182:04183
px05151,mk35,mk35:072,mk35:072:149,mk35:072:149:182,mk35:072:149:182:05441
px02809,mk52,mk52:170,mk52:170:103,mk52:170:103:103,mk52:170:103:103:09667
px09018,mk09,mk09:083,mk09:083:154,mk09:083:154:057,mk09:083:154:057:09464
px00557,mk17,mk17:029,mk17:029:484,mk17:029:484:128,mk17:029:484:128:02056
px11287,mk17,mk17:029,mk17:029:484,mk17:029:484:128,mk17:029:484:128:02056
px04796,mk17,mk17:029,mk17:029:484,mk17:029:484:007,mk17:029:484:007:05910
px02470,mk17,mk17:029,mk17:029:484,mk17:029:484:007,mk17:029:484:007:05910
px03739,mk17,mk17:029,mk17:029:484,mk17:029:484:007,mk17:029:484:007:05677
px04287,mk17,mk17:029,mk17:029:484,mk17:029:484:007,mk17:029:484:007:05677
px09909,mk17,mk17:029,mk17:029:484,mk17:029:484:007,mk17:029:484:007:09968
px02605,mk17,mk17:029,mk17:029:484,mk17:029:484:007,mk17:029:484:007:09968
px00363,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:01086
px06925,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:08531
px01705,mk04,mk04:292,mk04:292:458,mk04:292:458:103,mk04:292:458:103:07920
px02140,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:02581
px03240,mk16,mk16:145,mk16:145:489,mk16:145:489:069,mk16:145:489:069:06303
px02384,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:10261
px07315,mk16,mk16:145,mk16:145:489,mk16:145:489:194,mk16:145:489:194:01371
px04312,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:03314
px09478,mk04,mk04:292,mk04:292:103,mk04:292:103:103,mk04:292:103:103:07881
px01313,mk05,mk05:072,mk05:072:019,mk05:072:019:182,mk05:072:019:182:07931
px11928,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:07056
px03931,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:03723
px06184,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:06960
px01592,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:01823
px11880,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:08699
px02163,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:08084
px02397,mk40,mk40:114,mk40:114:103,mk40:114:103:103,mk40:114:103:103:00245
px00318,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:05997
px09517,mk39,mk39:201,mk39:201:449,mk39:201:449:103,mk39:201:449:103:05956
px05234,mk40,mk40:165,mk40:165:103,mk40:165:103:103,mk40:165:103:103:02559
px05069,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:01464
px04037,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:00947
px08988,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:06552
px03021,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:10317
px09904,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:07865
px08229,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:04866
px09106,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:04052
px05296,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:05524
px03973,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:03363
px05371,mk40,mk40:084,mk40:084:103,mk40:084:103:103,mk40:084:103:103:03454
px04134,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:01940
px00975,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:04223
px07292,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:08699
px09176,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:05018
px00955,mk40,mk40:200,mk40:200:103,mk40:200:103:103,mk40:200:103:103:05203
px09611,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:00623
px09753,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:00726
px09548,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:00738
px11779,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:07205
px05017,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:06954
px12316,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:08137
px09180,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:01992
px10875,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:03600
px07491,mk39,mk39:201,mk39:201:449,mk39:201:449:103,mk39:201:449:103:07747
px01641,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:00521
px01291,mk03,mk03:291,mk03:291:147,mk03:291:147:103,mk03:291:147:103:05337
px01381,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:04539
px01934,mk17,mk17:120,mk17:120:498,mk17:120:498:217,mk17:120:498:217:06921
px04676,mk17,mk17:120,mk17:120:498,mk17:120:498:217,mk17:120:498:217:06921
px11559,mk17,mk17:208,mk17:208:057,mk17:208:057:260,mk17:208:057:260:03852
px10223,mk17,mk17:208,mk17:208:057,mk17:208:057:260,mk17:208:057:260:03852
px00893,mk17,mk17:202,mk17:202:013,mk17:202:013:153,mk17:202:013:153:05463
px07288,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:02158
px04877,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:06415
px07907,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:03380
px08195,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:08278
px11871,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:08253
px10302,mk35,mk35:072,mk35:072:151,mk35:072:151:182,mk35:072:151:182:05796
px09042,mk35,mk35:072,mk35:072:151,mk35:072:151:182,mk35:072:151:182:04183
px10930,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:03623
px02467,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:09564
px07658,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:09339
px10107,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:08291
px09789,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:04087
px01914,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:10034
px02737,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:07631
px00727,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:10243
px07215,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:06176
px08246,mk29,mk29:268,mk29:268:306,mk29:268:306:103,mk29:268:306:103:03340
px01797,mk07,mk07:129,mk07:129:434,mk07:129:434:103,mk07:129:434:103:07429
px03846,mk29,mk29:171,mk29:171:103,mk29:171:103:103,mk29:171:103:103:00210
px06403,mk31,mk31:088,mk31:088:200,mk31:088:200:103,mk31:088:200:103:08131
px10746,mk31,mk31:088,mk31:088:079,mk31:088:079:103,mk31:088:079:103:07207
px10993,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:06344
px00937,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:06344
px02266,mk05,mk05:072,mk05:072:126,mk05:072:126:182,mk05:072:126:182:04596
px00825,mk05,mk05:072,mk05:072:126,mk05:072:126:182,mk05:072:126:182:04596
px07275,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:08504
px01390,mk04,mk04:287,mk04:287:139,mk04:287:139:103,mk04:287:139:103:07072
px03565,mk04,mk04:287,mk04:287:139,mk04:287:139:103,mk04:287:139:103:03777
px09077,mk25,mk25:279,mk25:279:103,mk25:279:103:099,mk25:279:103:099:04166
px05430,mk01,mk01:205,mk01:205:528,mk01:205:528:169,mk01:205:528:169:00956
px07828,mk01,mk01:205,mk01:205:528,mk01:205:528:169,mk01:205:528:169:06676
px05691,mk01,mk01:198,mk01:198:112,mk01:198:112:164,mk01:198:112:164:07696
px07879,mk01,mk01:198,mk01:198:112,mk01:198:112:164,mk01:198:112:164:09206
px01869,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:08504
px08203,mk17,mk17:139,mk17:139:138,mk17:139:138:015,mk17:139:138:015:04463
px07487,mk17,mk17:139,mk17:139:138,mk17:139:138:015,mk17:139:138:015:04463
px09656,mk17,mk17:139,mk17:139:138,mk17:139:138:015,mk17:139:138:015:09392
px00807,mk17,mk17:139,mk17:139:138,mk17:139:138:015,mk17:139:138:015:09392
px04806,mk01,mk01:198,mk01:198:112,mk01:198:112:164,mk01:198:112:164:00502
px11167,mk01,mk01:198,mk01:198:112,mk01:198:112:164,mk01:198:112:164:06393
px10301,mk01,mk01:198,mk01:198:112,mk01:198:112:164,mk01:198:112:164:08243
px11578,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03725
px12603,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:03725
px10427,mk28,mk28:015,mk28:015:103,mk28:015:103:103,mk28:015:103:103:03638
px09156,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:04715
px07512,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:04289
px08057,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:04521
px04495,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:02008
px02633,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:08016
px11257,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:01186
px08897,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:05674
px08624,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:01639
px07833,mk40,mk40:097,mk40:097:103,mk40:097:103:103,mk40:097:103:103:04521
px04389,mk40,mk40:097,mk40:097:103,mk40:097:103:103,mk40:097:103:103:04521
px00146,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:10613
px06468,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:06286
px02034,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:02577
px11546,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:03030
px01166,mk01,mk01:205,mk01:205:528,mk01:205:528:169,mk01:205:528:169:10413
px02051,mk52,mk52:059,mk52:059:549,mk52:059:549:103,mk52:059:549:103:06650
px03761,mk52,mk52:059,mk52:059:549,mk52:059:549:103,mk52:059:549:103:08376
px10817,mk05,mk05:072,mk05:072:177,mk05:072:177:182,mk05:072:177:182:02192
px04436,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:08714
px03431,mk10,mk10:071,mk10:071:401,mk10:071:401:103,mk10:071:401:103:03157
px08191,mk38,mk38:072,mk38:072:185,mk38:072:185:182,mk38:072:185:182:01938
px11088,mk10,mk10:071,mk10:071:401,mk10:071:401:103,mk10:071:401:103:03157
px07070,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:02294
px04362,mk03,mk03:092,mk03:092:397,mk03:092:397:103,mk03:092:397:103:04021
px10617,mk29,mk29:102,mk29:102:103,mk29:102:103:216,mk29:102:103:216:07836
px09455,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:00395
px01772,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:06204
px03512,mk22,mk22:168,mk22:168:205,mk22:168:205:103,mk22:168:205:103:07992
px00272,mk22,mk22:168,mk22:168:235,mk22:168:235:103,mk22:168:235:103:02968
px08437,mk22,mk22:168,mk22:168:235,mk22:168:235:103,mk22:168:235:103:02968
px02033,mk25,mk25:012,mk25:012:456,mk25:012:456:103,mk25:012:456:103:08304
px09006,mk25,mk25:012,mk25:012:456,mk25:012:456:103,mk25:012:456:103:08304
px12238,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:06060
px03811,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:02947
px09997,mk03,mk03:291,mk03:291:531,mk03:291:531:103,mk03:291:531:103:03404
px04347,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:08478
px10654,mk35,mk35:072,mk35:072:393,mk35:072:393:182,mk35:072:393:182:10229
px00546,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:08478
px03242,mk35,mk35:072,mk35:072:177,mk35:072:177:182,mk35:072:177:182:05523
px08931,mk29,mk29:237,mk29:237:101,mk29:237:101:228,mk29:237:101:228:03209
px08503,mk29,mk29:237,mk29:237:101,mk29:237:101:228,mk29:237:101:228:03209
px09324,mk16,mk16:028,mk16:028:536,mk16:028:536:103,mk16:028:536:103:06385
px12553,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:00266
px10962,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:08502
px07565,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:02617
px00921,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:07390
px12571,mk40,mk40:257,mk40:257:103,mk40:257:103:103,mk40:257:103:103:08619
px06641,mk40,mk40:263,mk40:263:103,mk40:263:103:103,mk40:263:103:103:04858
px07695,mk40,mk40:199,mk40:199:103,mk40:199:103:103,mk40:199:103:103:09513
px08231,mk40,mk40:224,mk40:224:103,mk40:224:103:103,mk40:224:103:103:02929
px07127,mk40,mk40:084,mk40:084:103,mk40:084:103:103,mk40:084:103:103:02446
px04279,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:00040
px02984,mk40,mk40:165,mk40:165:103,mk40:165:103:103,mk40:165:103:103:07681
px00131,mk40,mk40:114,mk40:114:103,mk40:114:103:103,mk40:114:103:103:02396
px07981,mk40,mk40:200,mk40:200:103,mk40:200:103:103,mk40:200:103:103:03742
px02668,mk40,mk40:114,mk40:114:103,mk40:114:103:103,mk40:114:103:103:05100
px07139,mk40,mk40:200,mk40:200:103,mk40:200:103:103,mk40:200:103:103:05653
px03224,mk40,mk40:226,mk40:226:103,mk40:226:103:103,mk40:226:103:103:06684
px09375,mk30,mk30:288,mk30:288:026,mk30:288:026:103,mk30:288:026:103:05481
px07694,mk17,mk17:247,mk17:247:523,mk17:247:523:223,mk17:247:523:223:02390
px05393,mk05,mk05:072,mk05:072:019,mk05:072:019:182,mk05:072:019:182:10236
px00615,mk05,mk05:072,mk05:072:126,mk05:072:126:182,mk05:072:126:182:03251
px12536,mk30,mk30:288,mk30:288:026,mk30:288:026:103,mk30:288:026:103:07820
px01467,mk30,mk30:288,mk30:288:026,mk30:288:026:103,mk30:288:026:103:09645
px04498,mk30,mk30:288,mk30:288:026,mk30:288:026:103,mk30:288:026:103:05142
px03043,mk05,mk05:072,mk05:072:177,mk05:072:177:182,mk05:072:177:182:02316
px09127,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:00335
px02420,mk50,mk50:011,mk50:011:103,mk50:011:103:103,mk50:011:103:103:09428
px05086,mk50,mk50:011,mk50:011:103,mk50:011:103:103,mk50:011:103:103:00324
px03295,mk35,mk35:072,mk35:072:122,mk35:072:122:182,mk35:072:122:182:09688
px06738,mk05,mk05:072,mk05:072:056,mk05:072:056:182,mk05:072:056:182:10268
px01501,mk50,mk50:011,mk50:011:103,mk50:011:103:103,mk50:011:103:103:10059
px09019,mk50,mk50:011,mk50:011:103,mk50:011:103:103,mk50:011:103:103:01098
px01522,mk07,mk07:003,mk07:003:356,mk07:003:356:103,mk07:003:356:103:09737
px11534,mk07,mk07:003,mk07:003:356,mk07:003:356:103,mk07:003:356:103:09737
px04233,mk30,mk30:288,mk30:288:263,mk30:288:263:103,mk30:288:263:103:00577
px07687,mk38,mk38:072,mk38:072:151,mk38:072:151:182,mk38:072:151:182:04183
px08821,mk17,mk17:139,mk17:139:138,mk17:139:138:075,mk17:139:138:075:05046
px04431,mk17,mk17:139,mk17:139:138,mk17:139:138:075,mk17:139:138:075:05046
px00391,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:02995
px12485,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:02995
px07125,mk17,mk17:206,mk17:206:348,mk17:206:348:201,mk17:206:348:201:09143
px05914,mk17,mk17:206,mk17:206:348,mk17:206:348:201,mk17:206:348:201:09143
px08593,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:08154
px04807,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:08154
px11322,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:07699
px08239,mk17,mk17:139,mk17:139:248,mk17:139:248:075,mk17:139:248:075:07699
px08045,mk17,mk17:120,mk17:120:498,mk17:120:498:047,mk17:120:498:047:09089
px12498,mk17,mk17:120,mk17:120:498,mk17:120:498:047,mk17:120:498:047:09089
px03994,mk04,mk04:074,mk04:074:103,mk04:074:103:103,mk04:074:103:103:02969
px12093,mk17,mk17:208,mk17:208:057,mk17:208:057:260,mk17:208:057:260:03842
px06610,mk17,mk17:208,mk17:208:057,mk17:208:057:260,mk17:208:057:260:03842
px05320,mk17,mk17:118,mk17:118:214,mk17:118:214:119,mk17:118:214:119:05480
px12460,mk17,mk17:118,mk17:118:214,mk17:118:214:119,mk17:118:214:119:05480
px07120,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:07125
px02422,mk21,mk21:089,mk21:089:468,mk21:089:468:103,mk21:089:468:103:07125
px05605,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:06409
px01751,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:10037
px11397,mk35,mk35:072,mk35:072:151,mk35:072:151:182,mk35:072:151:182:06957
px12301,mk31,mk31:088,mk31:088:133,mk31:088:133:103,mk31:088:133:103:01388
px00339,mk31,mk31:088,mk31:088:311,mk31:088:311:103,mk31:088:311:103:00570
px08408,mk31,mk31:088,mk31:088:451,mk31:088:451:103,mk31:088:451:103:09542
px01342,mk38,mk38:072,mk38:072:149,mk38:072:149:182,mk38:072:149:182:07258
px12085,mk30,mk30:194,mk30:194:217,mk30:194:217:103,mk30:194:217:103:08621
px07983,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:03498
px03641,mk22,mk22:168,mk22:168:292,mk22:168:292:103,mk22:168:292:103:03498
px00330,mk17,mk17:225,mk17:225:531,mk17:225:531:103,mk17:225:531:103:05661
px11171,mk17,mk17:225,mk17:225:531,mk17:225:531:103,mk17:225:531:103:05661
px03005,mk30,mk30:194,mk30:194:217,mk30:194:217:103,mk30:194:217:103:02254
px06961,mk30,mk30:194,mk30:194:217,mk30:194:217:103,mk30:194:217:103:02295
px04091,mk30,mk30:194,mk30:194:217,mk30:194:217:103,mk30:194:217:103:04508
px09829,mk30,mk30:194,mk30:194:217,mk30:194:217:103,mk30:194:217:103:03612
px02323,mk30,mk30:194,mk30:194:217,mk30:194:217:103,mk30:194:217:103:05354
px06668,mk30,mk30:194,mk30:194:410,mk30:194:410:103,mk30:194:410:103:00147
px07010,mk30,mk30:194,mk30:194:410,mk30:194:410:103,mk30:194:410:103:00147
px04198,mk38,mk38:072,mk38:072:151,mk38:072:151:182,mk38:072:151:182:08989
px03550,mk36,mk36:151,mk36:151:388,mk36:151:388:103,mk36:151:388:103:10455
px09651,mk04,mk04:116,mk04:116:381,mk04:116:381:103,mk04:116:381:103:01703
px08364,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:01241
px04204,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:05761
px11785,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:01241
px11299,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:05761
px06186,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:01241
px01640,mk21,mk21:089,mk21:089:454,mk21:089:454:103,mk21:089:454:103:05761
px09131,mk31,mk31:088,mk31:088:159,mk31:088:159:103,mk31:088:159:103:04466
px00061,mk31,mk31:088,mk31:088:311,mk31:088:311:103,mk31:088:311:103:03864
px01241,mk04,mk04:146,mk04:146:103,mk04:146:103:103,mk04:146:103:103:08913
px05761,mk04,mk04:116,mk04:116:312,mk04:116:312:103,mk04:116:312:103:07705
px05137,mk20,mk20:161,mk20:161:506,mk20:161:506:088,mk20:161:506:088:02993
px02344,mk20,mk20:161,mk20:161:506,mk20:161:506:088,mk20:161:506:088:06299
px02121,mk20,mk20:101,mk20:101:530,mk20:101:530:052,mk20:101:530:052:01346
px01525,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:01159
px07618,mk10,mk10:086,mk10:086:288,mk10:086:288:103,mk10:086:288:103:01159
px00154,mk50,mk50:211,mk50:211:103,mk50:211:103:103,mk50:211:103:103:07531
px00482,mk28,mk28:142,mk28:142:103,mk28:142:103:103,mk28:142:103:103:07952
px06123,mk17,mk17:208,mk17:208:134,mk17:208:134:046,mk17:208:134:046:07478
px07675,mk03,mk03:092,mk03:092:378,mk03:092:378:103,mk03:092:378:103:02080
px07102,mk17,mk17:208,mk17:208:134,mk17:208:134:046,mk17:208:134:046:07478
px01763,mk13,mk13:177,mk13:177:187,mk13:177:187:103,mk13:177:187:103:10004
px08943,mk13,mk13:177,mk13:177:187,mk13:177:187:103,mk13:177:187:103:01580
px07716,mk31,mk31:088,mk31:088:133,mk31:088:133:103,mk31:088:133:103:10305
px09978,mk22,mk22:098,mk22:098:272,mk22:098:272:103,mk22:098:272:103:10183
px11486,mk22,mk22:098,mk22:098:486,mk22:098:486:103,mk22:098:486:103:07602
px07480,mk05,mk05:222,mk05:222:464,mk05:222:464:182,mk05:222:464:182:02921
px06213,mk25,mk25:067,mk25:067:287,mk25:067:287:103,mk25:067:287:103:00625
px04854,mk05,mk05:072,mk05:072:151,mk05:072:151:182,mk05:072:151:182:05975
px02712,mk25,mk25:012,mk25:012:456,mk25:012:456:103,mk25:012:456:103:00429
px06767,mk05,mk05:072,mk05:072:445,mk05:072:445:182,mk05:072:445:182:06712
px04151,mk25,mk25:012,mk25:012:456,mk25:012:456:103,mk25:012:456:103:00434
px01334,mk05,mk05:072,mk05:072:445,mk05:072:445:182,mk05:072:445:182:06712
px11908,mk25,mk25:212,mk25:212:527,mk25:212:527:046,mk25:212:527:046:00478
px11047,mk25,mk25:255,mk25:255:320,mk25:255:320:084,mk25:255:320:084:01850
px08379,mk25,mk25:213,mk25:213:049,mk25:213:049:103,mk25:213:049:103:02500
px09329,mk25,mk25:213,mk25:213:049,mk25:213:049:103,mk25:213:049:103:02500
px11882,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:05242
px12288,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:05242
px10251,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:02744
px11539,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:02744
px03851,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:07494
px08341,mk16,mk16:024,mk16:024:180,mk16:024:180:166,mk16:024:180:166:07494
px04125,mk40,mk40:200,mk40:200:103,mk40:200:103:103,mk40:200:103:103:08850
px11334,mk40,mk40:200,mk40:200:103,mk40:200:103:103,mk40:200:103:103:10536
px04789,mk40,mk40:200,mk40:200:103,mk40:200:103:103,mk40:200:103:103:09497
px02867,mk06,mk06:069,mk06:069:460,mk06:069:460:103,mk06:069:460:103:03527
px01387,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:05350
px05942,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:01702
px03068,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:06832
px11455,mk30,mk30:288,mk30:288:221,mk30:288:221:103,mk30:288:221:103:08115
px03630,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:08988
px11973,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:03021
px11316,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:08229
px03029,mk14,mk14:149,mk14:149:103,mk14:149:103:103,mk14:149:103:103:05296
px02970,mk30,mk30:194,mk30:194:410,mk30:194:410:103,mk30:194:410:103:03983
px09901,mk30,mk30:194,mk30:194:410,mk30:194:410:103,mk30:194:410:103:09024
px11146,mk52,mk52:240,mk52:240:103,mk52:240:103:103,mk52:240:103:103:00139
px08647,mk30,mk30:194,mk30:194:410,mk30:194:410:103,mk30:194:410:103:06841
px06137,mk52,mk52:240,mk52:240:103,mk52:240:103:103,mk52:240:103:103:00359
px08802,mk30,mk30:194,mk30:194:190,mk30:194:190:103,mk30:194:190:103:08550
px04264,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:09531
px00646,mk04,mk04:227,mk04:227:103,mk04:227:103:103,mk04:227:103:103:00743
px12226,mk17,mk17:118,mk17:118:214,mk17:118:214:103,mk17:118:214:103:06511
px02075,mk17,mk17:118,mk17:118:214,mk17:118:214:103,mk17:118:214:103:06511
px00342,mk17,mk17:196,mk17:196:424,mk17:196:424:103,mk17:196:424:103:08423
px08042,mk17,mk17:196,mk17:196:424,mk17:196:424:103,mk17:196:424:103:08423
px01623,mk17,mk17:196,mk17:196:424,mk17:196:424:103,mk17:196:424:103:08230
px07142,mk17,mk17:196,mk17:196:424,mk17:196:424:103,mk17:196:424:103:08230
px05797,mk35,mk35:072,mk35:072:177,mk35:072:177:182,mk35:072:177:182:09721
px07185,mk17,mk17:052,mk17:052:103,mk17:052:103:103,mk17:052:103:103:07605
px11807,mk17,mk17:139,mk17:139:138,mk17:139:138:075,mk17:139:138:075:01092
px08233,mk17,mk17:139,mk17:139:138,mk17:139:138:075,mk17:139:138:075:01092
px05476,mk17,mk17:202,mk17:202:013,mk17:202:013:103,mk17:202:013:103:06575
px10282,mk17,mk17:202,mk17:202:013,mk17:202:013:103,mk17:202:013:103:09290
px10368,mk17,mk17:196,mk17:196:066,mk17:196:066:103,mk17:196:066:103:07203
px11711,mk17,mk17:196,mk17:196:066,mk17:196:066:103,mk17:196:066:103:07203
